claim_id,vehicle_id,claim_date,claim_amount,claim_status,component
W45947,V17453,2022-07-21,12931,Rejected,Transmission
W45948,V14959,2024-09-14,7841,Approved,Engine
W45949,V10948,2024-02-18,8507,Approved,Engine
W45950,V10930,2022-01-22,8866,Approved,Battery
W45951,V17765,2023-08-11,3603,Approved,Suspension
W45952,V18338,2022-09-19,12416,Rejected,Suspension
W45953,V10557,2024-05-17,12362,Approved,AC
W45954,V15311,2022-10-14,12301,Approved,Transmission
W45955,V18787,2022-07-14,2586,Approved,Transmission
W45956,V11608,2024-05-07,2327,Approved,Engine
W45957,V11907,2024-09-11,2823,Rejected,Battery
W45958,V10358,2022-05-15,10280,Approved,AC
W45959,V16860,2022-08-16,1599,Approved,AC
W45960,V11898,2024-02-27,4226,Rejected,AC
W45961,V16503,2023-04-15,8547,Rejected,Battery
W45962,V11277,2022-02-25,1202,Approved,Transmission
W45963,V15336,2023-02-11,7408,Rejected,Transmission
W45964,V19301,2024-04-07,14997,Rejected,Engine
W45965,V11534,2022-01-24,3514,Approved,Transmission
W45966,V17974,2022-05-17,12059,Approved,Engine
W45967,V19686,2022-08-05,14305,Approved,Engine
W45968,V13941,2023-08-20,9311,Rejected,AC
W45969,V13512,2023-03-23,13116,Approved,Transmission
W45970,V13127,2023-11-09,3552,Approved,Suspension
W45971,V16989,2023-09-14,14112,Approved,Engine
W45972,V14444,2022-05-31,10267,Approved,Engine
W45973,V19628,2023-05-30,10263,Approved,Brake Pad
W45974,V11774,2022-11-22,12237,Approved,Brake Pad
W45975,V17349,2023-06-08,4671,Approved,Brake Pad
W45976,V17711,2023-05-09,7247,Rejected,AC
W45977,V15129,2024-05-05,10491,Approved,Transmission
W45978,V10554,2023-02-07,3773,Approved,Transmission
W45979,V14057,2022-09-20,13280,Approved,Battery
W45980,V11100,2022-10-25,13035,Rejected,Engine
W45981,V11023,2024-08-03,4294,Approved,Battery
W45982,V18230,2024-02-08,2248,Rejected,Suspension
W45983,V13092,2022-10-24,14242,Rejected,AC
W45984,V12671,2024-04-06,1817,Approved,Engine
W45985,V12703,2023-09-23,13178,Approved,Engine
W45986,V13534,2024-03-02,8888,Rejected,Battery
W45987,V16911,2022-02-07,3398,Rejected,Suspension
W45988,V18297,2023-06-17,6276,Approved,AC
W45989,V18902,2023-03-21,10702,Rejected,Battery
W45990,V19675,2023-07-06,10737,Approved,Brake Pad
W45991,V19578,2024-03-11,13468,Approved,Transmission
W45992,V17753,2022-01-04,12998,Approved,AC
W45993,V10050,2024-05-17,1591,Rejected,Transmission
W45994,V13417,2022-01-26,9638,Rejected,Brake Pad
W45995,V19104,2023-05-07,2629,Approved,Engine
W45996,V16597,2022-01-18,11638,Approved,AC
W45997,V18790,2022-09-17,10325,Approved,Brake Pad
W45998,V16559,2023-03-12,1525,Approved,AC
W45999,V17163,2024-05-16,10156,Approved,AC
W46000,V12702,2023-03-03,12793,Approved,Suspension
W46001,V14485,2023-12-03,5341,Approved,Suspension
W46002,V14033,2022-11-18,11606,Approved,AC
W46003,V12465,2023-12-16,1447,Approved,Battery
W46004,V17067,2023-09-11,12059,Rejected,Transmission
W46005,V14394,2022-04-16,10141,Rejected,Brake Pad
W46006,V12274,2022-12-22,13742,Rejected,Battery
W46007,V17652,2022-03-12,10305,Approved,Engine
W46008,V17808,2024-06-15,12046,Approved,Transmission
W46009,V17748,2023-04-22,5993,Approved,Transmission
W46010,V13795,2022-11-25,3114,Approved,Battery
W46011,V13117,2022-03-15,1618,Approved,Transmission
W46012,V10247,2022-06-23,5115,Approved,Transmission
W46013,V14935,2022-03-08,9616,Rejected,Engine
W46014,V16604,2023-03-03,12654,Approved,Transmission
W46015,V14483,2023-05-26,4440,Approved,Suspension
W46016,V19287,2023-08-30,3493,Rejected,Suspension
W46017,V11408,2022-01-28,6183,Approved,Brake Pad
W46018,V11554,2023-03-12,6553,Rejected,Suspension
W46019,V10613,2023-09-14,1433,Approved,AC
W46020,V15122,2024-01-28,11172,Rejected,Transmission
W46021,V19841,2024-03-17,5452,Rejected,Suspension
W46022,V16276,2022-09-26,14357,Rejected,Engine
W46023,V13881,2024-04-13,8636,Rejected,Engine
W46024,V12356,2023-06-16,1113,Rejected,Brake Pad
W46025,V12400,2023-06-28,3110,Approved,Brake Pad
W46026,V11690,2024-01-16,13406,Rejected,Brake Pad
W46027,V10906,2024-07-23,9973,Rejected,Battery
W46028,V16073,2023-03-15,11338,Rejected,Transmission
W46029,V12115,2023-01-16,10594,Approved,Transmission
W46030,V19488,2023-07-22,2387,Approved,Battery
W46031,V17171,2023-11-02,6579,Approved,Battery
W46032,V16527,2023-03-13,10184,Rejected,Brake Pad
W46033,V11298,2023-07-15,4796,Approved,Brake Pad
W46034,V14804,2023-08-07,10006,Rejected,Engine
W46035,V11164,2024-05-15,6930,Approved,AC
W46036,V13619,2023-01-08,12072,Rejected,Engine
W46037,V11233,2024-09-27,8721,Rejected,AC
W46038,V12023,2022-09-30,7738,Rejected,Transmission
W46039,V10765,2022-02-23,7861,Approved,Transmission
W46040,V19538,2023-10-30,8338,Rejected,Brake Pad
W46041,V15157,2023-10-27,9766,Rejected,Transmission
W46042,V13309,2023-01-17,6300,Rejected,Suspension
W46043,V10524,2022-09-26,3082,Rejected,AC
W46044,V16733,2024-09-04,7844,Approved,Transmission
W46045,V15899,2023-11-28,13614,Rejected,Brake Pad
W46046,V10020,2024-03-24,11561,Rejected,Transmission
W46047,V16077,2024-02-24,11975,Approved,AC
W46048,V19408,2024-09-11,10155,Rejected,Transmission
W46049,V18446,2022-12-26,7350,Approved,AC
W46050,V13564,2022-06-01,12684,Approved,Brake Pad
W46051,V12015,2024-06-10,14830,Approved,Suspension
W46052,V17098,2024-05-02,13255,Approved,Brake Pad
W46053,V13793,2024-02-12,9294,Rejected,Engine
W46054,V18590,2023-08-17,14089,Approved,Suspension
W46055,V12204,2022-04-24,3564,Approved,Suspension
W46056,V16732,2023-09-25,14853,Approved,Suspension
W46057,V10620,2024-06-22,12415,Approved,Battery
W46058,V11919,2024-09-05,4056,Approved,Brake Pad
W46059,V12964,2022-02-09,9533,Approved,Engine
W46060,V12349,2022-06-14,6928,Rejected,Engine
W46061,V19031,2022-10-05,6107,Approved,AC
W46062,V16543,2022-06-15,1394,Approved,Battery
W46063,V18514,2022-09-18,9729,Approved,AC
W46064,V15544,2022-01-28,12223,Rejected,Transmission
W46065,V13763,2023-06-06,12479,Approved,Transmission
W46066,V18208,2024-09-19,11442,Approved,Battery
W46067,V11514,2023-07-02,1709,Approved,Transmission
W46068,V11472,2022-05-05,13960,Approved,AC
W46069,V17456,2022-11-12,2935,Approved,Suspension
W46070,V12415,2024-06-08,9408,Approved,Transmission
W46071,V18129,2024-08-14,6148,Approved,Suspension
W46072,V19930,2022-05-06,1450,Approved,Battery
W46073,V10766,2023-01-22,6769,Approved,Transmission
W46074,V12205,2024-06-07,5046,Approved,Battery
W46075,V19984,2022-05-07,6436,Rejected,Transmission
W46076,V19519,2023-08-22,13882,Approved,Suspension
W46077,V11971,2022-05-04,8760,Approved,Engine
W46078,V10779,2022-12-23,4264,Rejected,Engine
W46079,V11682,2022-05-28,9516,Rejected,Battery
W46080,V10761,2022-04-21,14391,Approved,Brake Pad
W46081,V12118,2024-06-19,8183,Approved,Transmission
W46082,V15047,2022-03-27,1055,Approved,Brake Pad
W46083,V17371,2022-10-04,3124,Approved,Engine
W46084,V12228,2024-06-26,11168,Approved,Brake Pad
W46085,V13346,2024-04-03,3715,Approved,Engine
W46086,V16928,2023-12-16,3470,Approved,Transmission
W46087,V19199,2023-03-20,3344,Approved,Suspension
W46088,V10470,2023-01-07,10990,Approved,Suspension
W46089,V18765,2022-09-12,1337,Approved,Suspension
W46090,V13586,2024-07-19,14856,Approved,Brake Pad
W46091,V15710,2022-07-04,14649,Approved,Engine
W46092,V12644,2022-06-25,10057,Approved,Battery
W46093,V12876,2024-07-20,13746,Rejected,Engine
W46094,V13425,2022-01-29,6379,Approved,Transmission
W46095,V16039,2024-09-15,8577,Rejected,Transmission
W46096,V18880,2024-01-31,3784,Rejected,Transmission
W46097,V13365,2023-12-26,1433,Approved,Transmission
W46098,V12612,2024-09-27,2259,Approved,Transmission
W46099,V12376,2022-09-12,4100,Approved,Engine
W46100,V19007,2024-04-15,8981,Approved,AC
W46101,V11022,2023-07-12,13011,Approved,Engine
W46102,V10496,2024-01-17,9970,Approved,Brake Pad
W46103,V10229,2022-01-28,11066,Rejected,Brake Pad
W46104,V12532,2023-06-08,6438,Rejected,Suspension
W46105,V14028,2022-12-20,11586,Approved,Transmission
W46106,V16091,2023-09-29,9715,Rejected,Battery
W46107,V16262,2024-04-13,1071,Rejected,AC
W46108,V16370,2023-01-08,9907,Rejected,Transmission
W46109,V13848,2022-03-17,13889,Rejected,Battery
W46110,V14126,2023-03-13,8857,Approved,Transmission
W46111,V19469,2022-11-25,11016,Approved,Suspension
W46112,V19998,2022-04-17,3671,Rejected,Engine
W46113,V19546,2023-10-23,2357,Rejected,Suspension
W46114,V12424,2022-02-23,2715,Approved,AC
W46115,V17672,2024-05-06,12860,Approved,AC
W46116,V17284,2023-12-13,7988,Approved,Brake Pad
W46117,V10041,2022-03-16,5632,Rejected,Battery
W46118,V16507,2024-08-12,9768,Approved,AC
W46119,V17129,2022-10-05,3317,Approved,Transmission
W46120,V12808,2023-03-24,4289,Approved,Engine
W46121,V14428,2022-11-20,4849,Rejected,Engine
W46122,V13477,2023-10-25,1346,Approved,Brake Pad
W46123,V19684,2022-11-05,5221,Approved,Suspension
W46124,V15074,2023-08-08,8146,Approved,Engine
W46125,V19500,2024-07-25,9316,Approved,AC
W46126,V15656,2024-05-22,2371,Approved,Brake Pad
W46127,V10508,2024-04-01,4978,Approved,Engine
W46128,V17074,2024-04-25,9526,Approved,Engine
W46129,V17989,2024-02-24,12928,Approved,AC
W46130,V13292,2022-10-05,9629,Rejected,Brake Pad
W46131,V11854,2024-07-07,2345,Approved,Brake Pad
W46132,V15224,2024-09-05,5070,Approved,Brake Pad
W46133,V17286,2024-02-05,6009,Approved,Transmission
W46134,V10437,2024-07-31,1135,Rejected,Engine
W46135,V15870,2024-01-29,10395,Approved,Brake Pad
W46136,V10633,2022-10-12,9499,Approved,Engine
W46137,V14469,2023-09-12,5345,Rejected,Brake Pad
W46138,V11652,2023-09-02,6871,Approved,Transmission
W46139,V16932,2022-06-02,6998,Approved,Transmission
W46140,V17416,2023-03-28,12785,Approved,Transmission
W46141,V13104,2024-07-31,1276,Rejected,Battery
W46142,V13472,2023-07-08,12204,Rejected,Brake Pad
W46143,V11099,2023-12-15,10613,Approved,AC
W46144,V19590,2023-08-23,7727,Rejected,Engine
W46145,V16779,2022-01-23,3350,Rejected,Transmission
W46146,V18155,2022-06-29,2445,Approved,Transmission
W46147,V13556,2023-02-13,8387,Rejected,Suspension
W46148,V14887,2023-09-04,2320,Approved,Engine
W46149,V10338,2023-04-21,2584,Rejected,AC
W46150,V18142,2023-03-11,13419,Rejected,Engine
W46151,V10230,2022-01-20,5332,Approved,Battery
W46152,V18184,2023-07-20,5396,Approved,Brake Pad
W46153,V17112,2023-12-08,3071,Rejected,Suspension
W46154,V17763,2024-06-28,5749,Approved,Engine
W46155,V17230,2024-02-18,9685,Rejected,Brake Pad
W46156,V10782,2022-01-16,11222,Approved,Brake Pad
W46157,V12553,2024-08-15,14417,Rejected,AC
W46158,V18981,2023-04-05,14477,Rejected,AC
W46159,V12584,2023-09-22,11973,Approved,Battery
W46160,V11709,2023-01-24,7295,Approved,AC
W46161,V12294,2023-05-28,11431,Rejected,Battery
W46162,V16352,2023-06-06,6449,Approved,Transmission
W46163,V18007,2022-04-13,13086,Approved,Suspension
W46164,V19784,2024-07-22,12197,Rejected,Transmission
W46165,V14203,2023-10-09,5616,Approved,Suspension
W46166,V15286,2023-12-03,3496,Rejected,AC
W46167,V17130,2024-04-18,10985,Rejected,Engine
W46168,V17089,2022-11-06,3942,Approved,Engine
W46169,V12798,2022-03-22,10460,Approved,Transmission
W46170,V11325,2024-09-13,9471,Approved,Suspension
W46171,V10139,2023-02-10,5450,Approved,Brake Pad
W46172,V17976,2022-12-30,8712,Rejected,AC
W46173,V17082,2023-11-04,13653,Approved,Brake Pad
W46174,V12140,2023-06-11,9888,Approved,Battery
W46175,V18247,2022-01-26,4758,Approved,AC
W46176,V14863,2024-02-01,9316,Approved,AC
W46177,V18335,2024-04-23,7472,Approved,Transmission
W46178,V11491,2024-08-20,14355,Approved,Engine
W46179,V18968,2022-05-03,14893,Approved,Transmission
W46180,V11457,2023-08-21,12533,Approved,Brake Pad
W46181,V13564,2022-09-07,8600,Approved,Brake Pad
W46182,V16092,2022-05-21,4583,Approved,Suspension
W46183,V18805,2023-12-10,5535,Approved,Brake Pad
W46184,V10723,2022-07-09,7258,Approved,Suspension
W46185,V19399,2022-12-07,9365,Approved,Engine
W46186,V12348,2023-09-26,8376,Rejected,Brake Pad
W46187,V14634,2024-09-14,10229,Approved,AC
W46188,V14933,2024-03-02,6091,Rejected,Engine
W46189,V10294,2023-03-22,5435,Rejected,Engine
W46190,V10328,2024-06-02,13817,Rejected,Battery
W46191,V16339,2024-07-01,3951,Approved,AC
W46192,V18574,2024-09-16,2070,Rejected,Battery
W46193,V17993,2023-04-25,1924,Approved,Suspension
W46194,V17280,2023-10-12,5582,Approved,Suspension
W46195,V12640,2022-12-28,2641,Approved,Battery
W46196,V11663,2024-05-29,3428,Approved,Engine
W46197,V18754,2023-03-05,7278,Approved,Transmission
W46198,V19809,2024-09-08,11310,Approved,Brake Pad
W46199,V19022,2022-07-05,1415,Approved,AC
W46200,V17011,2022-03-16,3106,Approved,Battery
W46201,V10167,2022-04-02,10610,Approved,Engine
W46202,V18945,2023-11-04,6239,Approved,Battery
W46203,V16982,2022-11-15,5870,Approved,AC
W46204,V13038,2023-11-14,2703,Rejected,AC
W46205,V17032,2024-04-12,12184,Approved,Battery
W46206,V17811,2024-04-11,14941,Approved,Battery
W46207,V17774,2022-10-14,3024,Approved,Engine
W46208,V18972,2023-11-21,7754,Approved,Battery
W46209,V11718,2022-05-28,14376,Approved,Battery
W46210,V17305,2023-09-30,4170,Approved,Transmission
W46211,V15264,2023-12-08,6439,Rejected,Suspension
W46212,V12309,2022-10-02,13368,Approved,AC
W46213,V15306,2024-01-06,10992,Approved,AC
W46214,V10956,2022-12-21,1262,Rejected,Transmission
W46215,V17589,2022-05-08,9700,Rejected,Battery
W46216,V18653,2022-05-10,4332,Approved,Brake Pad
W46217,V19076,2022-03-16,12218,Approved,Transmission
W46218,V18456,2022-06-06,9856,Approved,Suspension
W46219,V12333,2024-06-06,4184,Rejected,Battery
W46220,V17233,2024-09-20,2172,Rejected,Suspension
W46221,V17223,2023-08-24,10220,Approved,Transmission
W46222,V17657,2022-05-20,5035,Approved,Brake Pad
W46223,V17270,2023-03-14,2830,Rejected,Suspension
W46224,V10164,2024-04-26,8723,Approved,Battery
W46225,V12503,2024-02-29,5350,Rejected,Suspension
W46226,V15821,2023-02-08,4540,Approved,Battery
W46227,V18049,2023-01-13,1094,Rejected,Suspension
W46228,V11136,2024-08-28,11033,Approved,AC
W46229,V17981,2022-06-19,2483,Rejected,AC
W46230,V17689,2022-04-16,8475,Approved,Engine
W46231,V14667,2023-01-09,9915,Rejected,Transmission
W46232,V12499,2023-09-15,12936,Approved,Engine
W46233,V11502,2023-11-05,5443,Approved,AC
W46234,V17581,2022-02-13,11080,Approved,Brake Pad
W46235,V16706,2023-11-20,8286,Approved,Engine
W46236,V14503,2022-06-26,4845,Rejected,Engine
W46237,V14604,2022-12-18,14932,Approved,Suspension
W46238,V11109,2024-07-27,9235,Approved,Brake Pad
W46239,V16284,2024-06-10,4390,Approved,Suspension
W46240,V14005,2022-04-17,11343,Approved,Brake Pad
W46241,V18440,2024-01-22,2698,Approved,Battery
W46242,V19529,2022-11-08,8910,Approved,Transmission
W46243,V11620,2023-03-07,11004,Approved,Brake Pad
W46244,V13596,2024-02-24,1110,Approved,Brake Pad
W46245,V12977,2022-07-22,8973,Approved,Suspension
W46246,V12983,2022-12-16,4835,Approved,Brake Pad
W46247,V10848,2023-12-26,2153,Rejected,Brake Pad
W46248,V14287,2022-07-21,6372,Approved,AC
W46249,V18045,2022-12-15,12292,Approved,Suspension
W46250,V10781,2023-11-16,3059,Approved,AC
W46251,V17371,2023-01-23,5095,Approved,Brake Pad
W46252,V11568,2022-07-29,7710,Approved,Suspension
W46253,V11811,2023-06-22,11723,Approved,Engine
W46254,V16638,2023-02-21,4211,Approved,Suspension
W46255,V17775,2022-09-07,2905,Approved,Suspension
W46256,V11520,2022-11-28,8638,Approved,Suspension
W46257,V14803,2023-01-01,6040,Rejected,Engine
W46258,V16052,2022-12-26,13607,Approved,Engine
W46259,V17270,2023-06-14,14745,Approved,Engine
W46260,V11602,2023-12-24,6963,Rejected,Suspension
W46261,V12761,2023-02-04,1025,Rejected,Suspension
W46262,V10633,2023-02-13,10929,Approved,AC
W46263,V12526,2024-06-09,5318,Approved,Brake Pad
W46264,V18815,2023-03-31,10848,Rejected,AC
W46265,V16994,2024-04-14,1803,Approved,Engine
W46266,V19175,2022-12-27,4615,Approved,Engine
W46267,V19536,2022-05-06,12894,Rejected,AC
W46268,V12029,2024-04-30,9626,Approved,Transmission
W46269,V15059,2022-02-20,10168,Approved,Transmission
W46270,V11711,2023-04-28,14952,Approved,Transmission
W46271,V13769,2024-06-20,7209,Rejected,Transmission
W46272,V14673,2023-02-17,11783,Approved,Transmission
W46273,V12518,2023-05-17,7206,Rejected,Engine
W46274,V18454,2022-01-24,10675,Approved,AC
W46275,V11977,2024-03-03,4169,Rejected,Suspension
W46276,V18220,2022-04-29,7892,Approved,Battery
W46277,V11256,2023-01-24,7543,Approved,Engine
W46278,V16549,2022-06-06,6841,Rejected,Brake Pad
W46279,V18964,2024-03-07,12591,Rejected,Suspension
W46280,V11667,2023-06-21,2624,Rejected,Engine
W46281,V13649,2024-02-29,4672,Approved,Engine
W46282,V14239,2022-10-18,14049,Rejected,AC
W46283,V14354,2024-06-06,4446,Rejected,Battery
W46284,V11761,2023-11-27,6879,Rejected,Transmission
W46285,V18871,2022-01-06,1904,Rejected,Battery
W46286,V15647,2024-07-31,4021,Rejected,Battery
W46287,V16595,2023-06-09,1808,Approved,Suspension
W46288,V12498,2024-04-06,11819,Approved,Battery
W46289,V10272,2024-08-20,7391,Approved,Suspension
W46290,V18919,2023-05-16,12081,Approved,Brake Pad
W46291,V17626,2023-06-18,9820,Approved,Engine
W46292,V10337,2023-04-27,6417,Approved,AC
W46293,V16977,2022-11-05,2950,Rejected,Suspension
W46294,V17942,2023-03-26,9120,Approved,Battery
W46295,V12299,2023-11-06,2120,Rejected,Battery
W46296,V16280,2023-08-31,10380,Rejected,Transmission
W46297,V11014,2024-04-01,6351,Approved,AC
W46298,V16549,2022-03-04,4632,Approved,Battery
W46299,V16300,2022-12-31,10146,Rejected,Engine
W46300,V17323,2022-09-20,6430,Approved,Battery
W46301,V16613,2023-01-01,11510,Approved,AC
W46302,V18465,2024-03-26,11608,Approved,Engine
W46303,V12770,2022-09-15,4517,Rejected,Suspension
W46304,V16212,2023-01-12,5182,Rejected,Engine
W46305,V12093,2024-05-14,5650,Approved,Engine
W46306,V11225,2022-07-13,5353,Approved,Battery
W46307,V11996,2023-04-26,2064,Approved,AC
W46308,V16143,2023-03-05,10958,Approved,AC
W46309,V16348,2024-08-16,10604,Rejected,Engine
W46310,V16531,2023-11-27,1962,Approved,AC
W46311,V19399,2022-04-24,4081,Approved,Transmission
W46312,V19215,2023-12-01,8207,Rejected,Suspension
W46313,V19614,2023-03-25,8938,Approved,Brake Pad
W46314,V17237,2023-01-10,8272,Approved,Brake Pad
W46315,V17273,2024-07-10,9425,Rejected,Engine
W46316,V18903,2023-12-21,7964,Rejected,Engine
W46317,V13518,2024-04-08,1593,Rejected,Engine
W46318,V13426,2024-09-27,5010,Approved,Suspension
W46319,V15560,2024-03-24,6848,Approved,AC
W46320,V13998,2024-04-08,8961,Approved,Suspension
W46321,V14831,2022-06-26,1500,Rejected,Transmission
W46322,V14849,2024-06-22,5345,Approved,AC
W46323,V13321,2023-03-28,5824,Approved,Brake Pad
W46324,V13729,2023-08-04,5914,Approved,Battery
W46325,V19656,2023-07-29,14825,Rejected,Suspension
W46326,V18536,2023-01-15,6910,Rejected,Battery
W46327,V17366,2024-06-28,10774,Rejected,Battery
W46328,V17717,2023-07-08,1652,Approved,Transmission
W46329,V10619,2022-11-13,11660,Rejected,Brake Pad
W46330,V15183,2024-04-01,11367,Approved,AC
W46331,V10488,2023-06-14,1966,Rejected,Suspension
W46332,V18739,2022-02-23,11108,Rejected,Battery
W46333,V11308,2022-07-28,3524,Rejected,Suspension
W46334,V15242,2024-02-18,8439,Approved,Engine
W46335,V11998,2022-09-16,5195,Approved,Brake Pad
W46336,V13991,2023-09-04,3968,Approved,Engine
W46337,V12518,2022-06-14,2017,Approved,Suspension
W46338,V15372,2022-04-27,5405,Approved,Suspension
W46339,V17447,2022-01-31,4616,Approved,Brake Pad
W46340,V13761,2022-02-06,3255,Rejected,Battery
W46341,V17036,2024-06-21,6884,Approved,Transmission
W46342,V18170,2023-04-20,14892,Rejected,Brake Pad
W46343,V17689,2024-04-30,11068,Rejected,Engine
W46344,V14514,2023-04-04,4073,Approved,Transmission
W46345,V13750,2024-05-07,12385,Approved,AC
W46346,V17442,2024-05-24,13841,Approved,AC
W46347,V13659,2023-06-08,11897,Approved,Engine
