service_id,vehicle_id,service_date,component_replaced,cost,issue_type
S63837,V16299,2023-03-04,Battery,9065,Discharge
S63838,V14076,2024-02-25,Battery,7982,Wear & Tear
S63839,V19658,2022-03-07,AC,5568,Overheating
S63840,V15532,2024-05-31,Transmission,12548,Malfunction
S63841,V17648,2023-11-09,Transmission,14468,Discharge
S63842,V17393,2023-11-09,Transmission,8065,Malfunction
S63843,V18678,2024-05-30,Engine,8624,Wear & Tear
S63844,V15138,2024-04-12,Transmission,14573,Leakage
S63845,V14593,2023-10-30,Brake Pad,12005,Wear & Tear
S63846,V13012,2024-05-12,Battery,5972,Leakage
S63847,V15702,2023-05-21,AC,6006,Leakage
S63848,V11022,2024-05-07,Transmission,9608,Overheating
S63849,V11933,2023-08-15,,3761,Overheating
S63850,V18573,2023-05-01,Brake Pad,13481,Discharge
S63851,V13056,2023-01-09,Engine,3107,Wear & Tear
S63852,V13831,2023-10-04,Engine,1623,Leakage
S63853,V10117,2024-04-06,Suspension,14180,Malfunction
S63854,V17839,2024-08-18,Transmission,3718,Malfunction
S63855,V13195,2022-08-09,Transmission,2929,Overheating
S63856,V13407,2022-09-12,Battery,4969,Wear & Tear
S63857,V10028,2024-03-24,Transmission,-1663,Wear & Tear
S63858,V18920,2024-09-08,Brake Pad,12810,Leakage
S63859,V12318,2023-01-24,AC,11951,Malfunction
S63860,V18974,2024-02-14,Brake Pad,10036,Malfunction
S63861,V15004,2022-08-20,Brake Pad,7816,Leakage
S63862,V13311,2022-03-24,Suspension,6626,Leakage
S63863,V14791,2022-11-18,Engine,1459,Overheating
S63864,V13982,2024-01-29,,10530,Overheating
S63865,V13572,2022-05-05,Transmission,12662,Overheating
S63866,V16741,2023-02-14,Engine,2450,Leakage
S63867,V19436,2022-02-24,Battery,2620,Leakage
S63868,V14219,2022-01-03,Suspension,8197,Discharge
S63869,V15625,2024-04-17,Battery,14293,Malfunction
S63870,V15387,2023-08-23,Battery,3830,Leakage
S63871,V10068,2023-08-06,Battery,2042,Malfunction
S63872,V12367,2024-04-30,Transmission,10032,Leakage
S63873,V15336,2022-03-18,Brake Pad,14073,Overheating
S63874,V17162,2022-08-12,Suspension,3221,Wear & Tear
S63875,V18657,2022-04-28,AC,1855,Wear & Tear
S63876,V11153,2024-08-05,Battery,13719,Wear & Tear
S63877,V14038,2022-01-30,Transmission,7269,Malfunction
S63878,V14034,2023-05-26,Brake Pad,13208,Discharge
S63879,V17353,2022-02-05,Brake Pad,2148,Malfunction
S63880,V12284,2022-05-26,Engine,5647,Leakage
S63881,V19691,2022-01-23,AC,14682,Discharge
S63882,V16168,2022-07-16,Battery,11400,Wear & Tear
S63883,V17859,2024-09-21,Brake Pad,5620,Leakage
S63884,V11869,2022-07-01,Brake Pad,9062,Discharge
S63885,V16040,2022-03-18,Engine,13509,Overheating
S63886,V15112,2023-10-19,,8877,Wear & Tear
S63887,V19253,2024-01-02,Battery,14764,Wear & Tear
S63888,V15072,2022-02-19,AC,8061,Discharge
S63889,V15745,2023-09-10,Engine,10313,Malfunction
S63890,V13252,2023-05-30,Suspension,13614,Leakage
S63891,V18412,2023-06-19,Battery,14461,Leakage
S63892,V17291,2023-03-07,Battery,-1877,Wear & Tear
S63893,V10394,2022-08-10,Transmission,5997,Overheating
S63894,V14273,2022-04-18,Suspension,9154,Leakage
S63895,V12387,2022-11-12,Brake Pad,12618,Malfunction
S63896,V10536,2024-03-20,Battery,3322,Wear & Tear
S63897,V14745,2024-02-12,Suspension,9322,Overheating
S63898,V17531,2022-02-22,Suspension,2981,Overheating
S63899,V10744,2022-11-09,Suspension,6547,Overheating
S63900,V10901,2023-04-06,AC,1593,Leakage
S63901,V17857,2022-09-07,Suspension,14739,Overheating
S63902,V13794,2023-12-05,Battery,6240,Malfunction
S63903,V13374,2022-06-07,Engine,4688,Leakage
S63904,V17907,2022-04-14,Brake Pad,12071,Malfunction
S63905,V12709,2023-04-08,Brake Pad,13574,Leakage
S63906,V16455,2023-05-28,Transmission,5533,Discharge
S63907,V17231,2022-06-16,AC,11265,Leakage
S63908,V14294,2024-03-04,AC,10231,Leakage
S63909,V12350,2022-07-01,AC,9866,Leakage
S63910,V17974,2023-05-02,Battery,3017,Discharge
S63911,V16363,2022-04-03,Engine,6693,Wear & Tear
S63912,V18884,2023-03-30,Battery,10148,Overheating
S63913,V14185,2022-10-27,Transmission,12383,Discharge
S63914,V17651,2024-04-15,Suspension,7759,Discharge
S63915,V11753,2024-08-31,AC,14707,Malfunction
S63916,V14263,2023-01-08,AC,5938,Malfunction
S63917,V15005,2022-04-01,Battery,6589,Leakage
S63918,V13589,2024-06-21,Battery,3900,Leakage
S63919,V15147,2022-05-06,Transmission,8717,Discharge
S63920,V16244,2023-02-16,,9660,Overheating
S63921,V18510,2022-01-12,Battery,9673,Wear & Tear
S63922,V11192,2022-02-16,Transmission,13452,Wear & Tear
S63923,V17895,2023-01-31,Transmission,13793,Discharge
S63924,V14242,2022-03-27,Transmission,2706,Wear & Tear
S63925,V19722,2024-03-02,Transmission,12096,Overheating
S63926,V14443,2022-02-21,Brake Pad,10763,Discharge
S63927,V17505,2022-12-01,Battery,5293,Overheating
S63928,V13425,2022-08-09,Engine,6805,Leakage
S63929,V17676,2023-09-26,Battery,8193,Discharge
S63930,V13724,2024-02-21,Battery,7571,Overheating
S63931,V16062,2022-02-25,Suspension,10122,Leakage
S63932,V17847,2022-04-21,Transmission,1527,Discharge
S63933,V12523,2024-03-17,Engine,1220,Malfunction
S63934,V10643,2022-06-01,Transmission,11685,Leakage
S63935,V11997,2022-07-14,Suspension,10734,Malfunction
S63936,V15754,2022-02-17,Suspension,11677,Discharge
S63937,V10143,2022-12-03,AC,5695,Discharge
S63938,V17986,2022-06-12,Suspension,7488,Overheating
S63939,V19392,2022-10-21,Transmission,2714,Discharge
S63940,V10781,2022-06-06,Suspension,10372,Malfunction
S63941,V10625,2022-03-24,Transmission,5107,Overheating
S63942,V11962,2022-02-24,Brake Pad,5744,Malfunction
S63943,V10258,2023-07-11,Brake Pad,10596,Discharge
S63944,V10770,2022-07-09,AC,3905,Overheating
S63945,V10804,2023-08-19,Engine,1100,Leakage
S63946,V12824,2024-01-23,AC,2252,Overheating
S63947,V14349,2022-07-23,AC,6519,Malfunction
S63948,V17101,2023-05-10,Brake Pad,8701,Overheating
S63949,V10484,2024-05-06,Engine,6122,Overheating
S63950,V19887,2024-06-18,AC,8502,Wear & Tear
S63951,V10137,2022-08-23,Battery,12649,Malfunction
S63952,V19607,2022-03-13,Suspension,12426,Leakage
S63953,V11419,2024-08-13,Engine,1877,Leakage
S63954,V10994,2024-07-10,Transmission,2352,Leakage
S63955,V19152,2023-06-14,Brake Pad,5950,Wear & Tear
S63956,V12984,2022-01-13,Battery,5458,Leakage
S63957,V13633,2022-07-24,Brake Pad,5150,Discharge
S63958,V14953,2022-11-15,Battery,2260,Discharge
S63959,V14701,2022-12-30,Suspension,3911,Discharge
S63960,V10504,2022-12-18,AC,8421,Discharge
S63961,V16782,2022-03-27,Engine,-3037,Leakage
S63962,V14022,2022-01-26,Battery,13073,Malfunction
S63963,V13682,2023-06-17,AC,7800,Leakage
S63964,V11359,2022-03-11,Suspension,8962,Overheating
S63965,V13100,2022-01-23,AC,13140,Malfunction
S63966,V17031,2024-05-28,Suspension,8799,Leakage
S63967,V14362,2022-09-04,Suspension,13410,Malfunction
S63968,V11853,2023-12-21,Brake Pad,4534,Malfunction
S63969,V19954,2024-08-23,Battery,6026,Wear & Tear
S63970,V14243,2023-05-12,Suspension,12383,Malfunction
S63971,V18006,2022-07-03,Brake Pad,7813,Discharge
S63972,V19509,2024-01-25,AC,10119,Wear & Tear
S63973,V18366,2022-01-08,Suspension,6273,Malfunction
S63974,V12229,2023-06-29,Brake Pad,8440,Overheating
S63975,V17514,2022-03-29,Brake Pad,13256,Wear & Tear
S63976,V18040,2023-03-27,Battery,5370,Overheating
S63977,V15320,2022-10-19,Engine,2373,Wear & Tear
S63978,V16562,2022-01-17,AC,4930,Malfunction
S63979,V10579,2024-06-21,Brake Pad,12442,Leakage
S63980,V18941,2023-07-22,Battery,1537,Overheating
S63981,V13676,2022-06-15,Brake Pad,8942,Wear & Tear
S63982,V15629,2022-05-03,Battery,5070,Malfunction
S63983,V11577,2022-07-30,Engine,10638,Wear & Tear
S63984,V19246,2023-12-19,AC,5892,Discharge
S63985,V10339,2023-09-04,Brake Pad,2689,Malfunction
S63986,V19522,2024-08-10,Suspension,9193,Malfunction
S63987,V13324,2024-07-24,Battery,9423,Overheating
S63988,V11374,2024-01-03,Engine,4766,Wear & Tear
S63989,V11413,2023-11-18,Brake Pad,1482,Leakage
S63990,V12393,2023-10-02,AC,13658,Malfunction
S63991,V19006,2022-01-25,Transmission,3270,Discharge
S63992,V13705,2022-02-05,Battery,7550,Leakage
S63993,V15151,2023-04-30,Engine,1639,Discharge
S63994,V18921,2024-01-11,Suspension,14098,Leakage
S63995,V17540,2024-01-17,AC,8562,Wear & Tear
S63996,V17335,2024-06-09,Battery,1521,Overheating
S63997,V13467,2024-07-11,AC,4983,Wear & Tear
S63998,V15198,2024-04-18,Transmission,12250,Overheating
S63999,V13134,2023-03-04,Engine,4850,Malfunction
S64000,V16181,2023-06-22,AC,-1378,Discharge
S64001,V16063,2024-05-03,AC,5130,Wear & Tear
S64002,V17591,2023-06-09,Engine,2295,Malfunction
S64003,V17613,2023-08-20,Brake Pad,3910,Discharge
S64004,V19216,2023-07-26,Transmission,13826,Wear & Tear
S64005,V17057,2022-11-28,Transmission,7147,Discharge
S64006,V16009,2023-06-16,Battery,5856,Discharge
S64007,V18689,2022-04-28,AC,4560,Overheating
S64008,V13662,2022-06-22,Transmission,10973,Discharge
S64009,V18945,2024-08-08,AC,2022,Overheating
S64010,V17815,2023-02-26,Suspension,6190,Leakage
S64011,V17213,2022-05-26,Transmission,8938,Leakage
S64012,V18102,2024-07-14,Suspension,14341,Overheating
S64013,V19439,2023-04-25,Battery,3481,Wear & Tear
S64014,V14722,2023-07-26,Brake Pad,8597,Malfunction
S64015,V16573,2023-12-14,Transmission,9821,Discharge
S64016,V18915,2023-06-28,Battery,1248,Leakage
S64017,V11485,2023-07-11,Brake Pad,1834,Malfunction
S64018,V17400,2023-06-08,Brake Pad,11279,Malfunction
S64019,V15817,2023-03-03,Suspension,11444,Discharge
S64020,V15170,2024-05-25,Brake Pad,13803,Discharge
S64021,V13210,2022-04-28,Suspension,6613,Discharge
S64022,V17450,2023-10-14,Suspension,7836,Discharge
S64023,V11609,2022-10-09,Brake Pad,11230,Wear & Tear
S64024,V15554,2023-04-13,Transmission,3208,Leakage
S64025,V13692,2023-04-26,Battery,1893,Discharge
S64026,V10186,2023-10-11,Battery,10508,Malfunction
S64027,V12773,2024-04-27,Brake Pad,13875,Wear & Tear
S64028,V17302,2022-10-30,Engine,6830,Leakage
S64029,V14617,2024-04-04,Brake Pad,1761,Wear & Tear
S64030,V13732,2022-11-06,Engine,8754,Malfunction
S64031,V18029,2024-06-23,Transmission,4510,Wear & Tear
S64032,V14245,2024-01-28,Engine,6284,Wear & Tear
S64033,V10524,2022-11-02,AC,2336,Leakage
S64034,V15069,2024-02-29,Suspension,1971,Overheating
S64035,V15964,2022-02-28,Brake Pad,1552,Overheating
S64036,V15031,2023-03-25,Transmission,8780,Malfunction
S64037,V18614,2023-06-27,Battery,13727,Wear & Tear
S64038,V14728,2022-05-05,Suspension,3404,Leakage
S64039,V16169,2023-01-30,Transmission,12212,Malfunction
S64040,V11800,2022-09-29,Battery,13346,Malfunction
S64041,V10405,2022-08-24,Suspension,2263,Wear & Tear
S64042,V19225,2024-03-30,Battery,10511,Overheating
S64043,V15630,2023-03-27,AC,13978,Malfunction
S64044,V16128,2023-08-28,AC,8803,Malfunction
S64045,V17376,2022-07-20,AC,7070,Leakage
S64046,V17734,2022-12-17,Suspension,3926,Wear & Tear
S64047,V19788,2024-01-07,AC,7679,Overheating
S64048,V15064,2023-03-03,Transmission,9255,Overheating
S64049,V17269,2023-10-13,Suspension,13743,Malfunction
S64050,V14898,2022-07-30,Suspension,13793,Wear & Tear
S64051,V11722,2022-06-27,Suspension,3863,Malfunction
S64052,V15858,2024-03-23,Engine,12530,Discharge
S64053,V16399,2023-03-11,Brake Pad,3107,Overheating
S64054,V14017,2024-09-02,Brake Pad,6962,Wear & Tear
S64055,V12604,2023-11-04,Engine,3194,Leakage
S64056,V14005,2024-02-03,Transmission,10395,Overheating
S64057,V13362,2024-01-14,AC,7345,Discharge
S64058,V12904,2024-09-18,Brake Pad,1380,Leakage
S64059,V14465,2024-08-02,Transmission,8257,Overheating
S64060,V18863,2023-04-22,Battery,4251,Leakage
S64061,V10303,2023-04-05,Engine,11765,Malfunction
S64062,V11219,2024-01-19,Brake Pad,11115,Discharge
S64063,V12661,2023-07-11,AC,11595,Leakage
S64064,V11740,2023-08-04,Battery,7521,Wear & Tear
S64065,V11052,2023-12-23,Transmission,12911,Discharge
S64066,V11452,2022-01-24,Transmission,2319,Overheating
S64067,V19851,2022-07-31,Battery,4857,Overheating
S64068,V18161,2022-08-20,Battery,13998,Discharge
S64069,V17428,2024-09-25,Battery,12134,Overheating
S64070,V15962,2022-10-12,Brake Pad,6652,Malfunction
S64071,V13462,2024-09-03,Brake Pad,6069,Malfunction
S64072,V19436,2022-10-26,Transmission,8686,Discharge
S64073,V12798,2024-06-07,Battery,7919,Wear & Tear
S64074,V12031,2024-06-01,Engine,9580,Overheating
S64075,V18919,2024-04-24,AC,1574,Overheating
S64076,V11107,2023-11-30,Brake Pad,12264,Leakage
S64077,V15089,2024-03-21,Battery,2349,Malfunction
S64078,V14940,2023-01-02,Brake Pad,4057,Wear & Tear
S64079,V15388,2024-01-17,Brake Pad,8086,Overheating
S64080,V15758,2024-04-25,AC,2119,Discharge
S64081,V14745,2024-03-30,Engine,14369,Malfunction
S64082,V12609,2023-01-13,,5767,Discharge
S64083,V18552,2023-03-31,Suspension,14283,Overheating
S64084,V17585,2022-03-10,Transmission,8829,Wear & Tear
S64085,V11404,2024-08-25,Suspension,7445,Overheating
S64086,V11740,2024-03-26,Transmission,11882,Wear & Tear
S64087,V12588,2022-05-20,Engine,3673,Wear & Tear
S64088,V17115,2022-06-28,Brake Pad,2088,Leakage
S64089,V10089,2022-07-03,Battery,14064,Discharge
S64090,V14548,2024-08-12,AC,10545,Wear & Tear
S64091,V16290,2024-07-05,AC,12232,Wear & Tear
S64092,V11310,2023-10-05,Brake Pad,3766,Wear & Tear
S64093,V16320,2024-07-05,Transmission,1291,Malfunction
S64094,V10964,2024-03-16,AC,8953,Malfunction
S64095,V10847,2023-05-24,Battery,8710,Wear & Tear
S64096,V16130,2022-04-06,Brake Pad,5288,Malfunction
S64097,V10899,2023-09-01,Suspension,6285,Leakage
S64098,V13650,2023-07-29,Suspension,10322,Leakage
S64099,V10623,2023-05-23,Transmission,1278,Wear & Tear
S64100,V12845,2024-04-07,Transmission,7452,Overheating
S64101,V17188,2022-12-05,Brake Pad,4325,Malfunction
S64102,V19495,2024-06-14,Engine,8929,Malfunction
S64103,V18366,2022-04-27,AC,7632,Discharge
S64104,V12290,2022-03-27,Battery,9007,Wear & Tear
S64105,V12868,2022-12-24,AC,3814,Discharge
S64106,V14967,2023-05-03,Battery,6708,Leakage
S64107,V15511,2022-05-12,Transmission,4201,Leakage
S64108,V10120,2023-09-24,Brake Pad,2867,Malfunction
S64109,V18590,2022-12-01,Transmission,9474,Overheating
S64110,V11095,2023-05-28,Battery,8444,Leakage
S64111,V11931,2024-08-15,Transmission,8771,Malfunction
S64112,V15075,2022-08-31,Suspension,5500,Leakage
S64113,V17355,2024-01-25,AC,3716,Malfunction
S64114,V16957,2022-03-04,Suspension,2852,Leakage
S64115,V17175,2024-07-18,AC,2382,Leakage
S64116,V18830,2022-03-18,Brake Pad,9876,Wear & Tear
S64117,V13373,2022-08-02,Brake Pad,13403,Malfunction
S64118,V13539,2023-11-18,AC,5504,Leakage
S64119,V14675,2022-04-26,Battery,11830,Leakage
S64120,V15608,2023-03-03,Suspension,12213,Leakage
S64121,V10739,2023-02-16,Battery,1287,Leakage
S64122,V16339,2023-12-24,Battery,10245,Overheating
S64123,V13366,2023-09-27,Engine,7867,Malfunction
S64124,V18024,2023-09-13,Brake Pad,13211,Leakage
S64125,V18891,2023-11-29,Battery,3964,Malfunction
S64126,V15040,2022-09-09,Engine,-6,Discharge
S64127,V17948,2024-08-06,Transmission,1788,Leakage
S64128,V14224,2022-04-10,Transmission,12453,Discharge
S64129,V11221,2023-08-05,Transmission,6493,Wear & Tear
S64130,V12108,2023-08-24,Brake Pad,10117,Wear & Tear
S64131,V10506,2023-07-19,Brake Pad,4272,Leakage
S64132,V10816,2024-06-02,AC,13919,Wear & Tear
S64133,V14062,2023-06-12,Suspension,3650,Wear & Tear
S64134,V10562,2024-09-20,Engine,1973,Wear & Tear
S64135,V13487,2022-12-11,Battery,-705,Wear & Tear
S64136,V19518,2023-07-24,Suspension,13304,Overheating
S64137,V10291,2024-01-28,Engine,10187,Overheating
S64138,V13377,2022-01-17,Suspension,1089,Wear & Tear
S64139,V17475,2023-12-13,Transmission,8565,Discharge
S64140,V10097,2022-10-27,Brake Pad,9920,Wear & Tear
S64141,V10749,2022-10-02,Battery,1796,Overheating
S64142,V17999,2023-11-21,Brake Pad,1240,Overheating
S64143,V19242,2023-01-05,Suspension,3493,Discharge
S64144,V13931,2023-03-08,Battery,12545,Discharge
S64145,V10329,2022-05-28,Suspension,1399,Discharge
S64146,V16187,2023-06-06,Transmission,9378,Wear & Tear
S64147,V15853,2022-07-12,Engine,9173,Malfunction
S64148,V17602,2022-03-26,Transmission,4051,Discharge
S64149,V10351,2022-01-23,Transmission,8331,Wear & Tear
S64150,V15481,2022-03-06,Suspension,9129,Wear & Tear
S64151,V17220,2023-10-23,Brake Pad,3057,Leakage
S64152,V19179,2024-01-09,AC,13995,Leakage
S64153,V15823,2023-09-12,Transmission,8626,Leakage
S64154,V11452,2022-03-15,AC,5608,Wear & Tear
S64155,V10022,2024-07-11,Battery,9509,Wear & Tear
S64156,V15482,2023-10-13,AC,7250,Malfunction
S64157,V13560,2022-10-28,AC,14113,Malfunction
S64158,V11381,2024-04-28,Battery,8111,Wear & Tear
S64159,V11793,2023-04-19,Suspension,4547,Discharge
S64160,V14223,2023-06-08,AC,8558,Overheating
S64161,V13845,2024-05-15,Engine,14563,Discharge
S64162,V12287,2022-11-08,AC,13268,Wear & Tear
S64163,V17701,2022-02-10,Engine,2562,Discharge
S64164,V16169,2023-01-14,Engine,8099,Discharge
S64165,V18801,2023-06-23,Suspension,11996,Malfunction
S64166,V12378,2022-04-11,Battery,14389,Wear & Tear
S64167,V19338,2022-10-06,Brake Pad,14805,Overheating
S64168,V19011,2024-03-28,Brake Pad,11257,Discharge
S64169,V10973,2022-07-02,Transmission,9274,Discharge
S64170,V15104,2024-04-23,Transmission,4024,Leakage
S64171,V14471,2024-02-18,Transmission,11398,Overheating
S64172,V15372,2023-01-07,AC,4796,Wear & Tear
S64173,V17670,2023-01-30,Battery,14735,Discharge
S64174,V18637,2022-12-14,Suspension,2372,Overheating
S64175,V19160,2023-11-05,Battery,7868,Overheating
S64176,V17955,2024-09-17,Battery,6700,Overheating
S64177,V13956,2024-09-27,Engine,10584,Leakage
S64178,V12848,2022-08-21,Engine,12018,Malfunction
S64179,V15746,2023-02-06,Engine,13815,Overheating
S64180,V16832,2024-08-19,Battery,2307,Overheating
S64181,V16527,2022-12-24,Engine,14253,Malfunction
S64182,V15512,2023-06-27,,1763,Discharge
S64183,V15707,2023-12-23,Engine,14855,Malfunction
S64184,V16377,2024-02-16,Engine,11688,Overheating
S64185,V12778,2023-01-06,Brake Pad,6718,Malfunction
S64186,V16746,2022-12-21,Brake Pad,12277,Discharge
S64187,V13175,2024-02-20,AC,11359,Discharge
S64188,V18285,2023-09-03,Brake Pad,10435,Leakage
S64189,V16921,2022-07-27,Transmission,9521,Wear & Tear
S64190,V14217,2023-01-10,Battery,14615,Malfunction
S64191,V13113,2022-11-11,Suspension,8634,Discharge
S64192,V16246,2024-03-18,AC,1323,Malfunction
S64193,V14270,2023-04-09,Suspension,8962,Wear & Tear
S64194,V11484,2024-08-04,AC,4282,Discharge
S64195,V12919,2022-09-25,Brake Pad,4750,Discharge
S64196,V19013,2022-11-18,Engine,9231,Wear & Tear
S64197,V10839,2023-11-16,Engine,14673,Malfunction
S64198,V13694,2023-02-28,Suspension,6462,Wear & Tear
S64199,V11046,2023-03-26,Battery,4302,Malfunction
S64200,V11201,2023-09-26,Engine,8983,Discharge
S64201,V11162,2023-07-11,Brake Pad,8524,Leakage
S64202,V19202,2024-01-26,Battery,5976,Overheating
S64203,V16048,2023-08-09,Battery,12794,Overheating
S64204,V16705,2024-06-02,AC,2812,Malfunction
S64205,V18102,2022-01-15,AC,11558,Overheating
S64206,V11229,2022-10-09,Engine,8120,Overheating
S64207,V16070,2022-11-09,Suspension,13545,Wear & Tear
S64208,V17185,2024-03-15,Transmission,14848,Malfunction
S64209,V10764,2022-05-19,AC,8733,Overheating
S64210,V11573,2023-10-13,AC,1953,Wear & Tear
S64211,V14385,2023-07-16,Battery,3923,Overheating
S64212,V17916,2024-09-10,Engine,3139,Malfunction
S64213,V18413,2023-02-14,Transmission,14152,Discharge
S64214,V15805,2022-12-30,Suspension,5075,Leakage
S64215,V19145,2022-10-13,Suspension,12802,Overheating
S64216,V17026,2024-07-04,Suspension,3903,Malfunction
S64217,V14783,2022-10-23,Battery,3166,Leakage
S64218,V16090,2023-07-16,Brake Pad,4395,Discharge
S64219,V15594,2023-11-09,Brake Pad,-2756,Malfunction
S64220,V14764,2023-01-15,Brake Pad,13574,Wear & Tear
S64221,V13758,2024-09-05,AC,12406,Discharge
S64222,V14181,2022-07-18,Transmission,7405,Malfunction
S64223,V18201,2022-08-07,Engine,9986,Discharge
S64224,V16605,2022-08-29,AC,1878,Discharge
S64225,V13975,2022-05-09,Battery,4917,Leakage
S64226,V18503,2022-06-25,Engine,8747,Leakage
S64227,V14287,2024-09-07,Transmission,9080,Discharge
S64228,V12974,2022-08-15,Brake Pad,10693,Overheating
S64229,V12253,2022-10-26,Battery,8008,Overheating
S64230,V18801,2022-08-19,Engine,7838,Discharge
S64231,V19791,2023-07-28,Engine,9642,Wear & Tear
S64232,V18148,2024-06-13,Transmission,5977,Wear & Tear
S64233,V12529,2022-11-30,Brake Pad,9636,Discharge
